O*NET-SOC Code,Title,wq1,wq2,wq3,wq4,wq5,wq6,wq7,wq8,wq9,wq10,wq11,wq12,wq13,wq14,wq15,wq16,wq17,wq18,wq19,wq20,wq21,wqD,wq22,wq23,dVq1,dVq2,dVq3,dVq4,dVq5,dVq6,dVq7,dVq8,dVq9,dVq10,dVq11,dVq12,dVq13,dVq14,dVq15,dVq16,dVq17,dVq18,dVq19,dVq20,dVq21,dVqD,dVq22,dVq23,mSML,vmSML,sdmSML
17-3029.11,Nanotechnology Engineering Technologists,4.0,4.060948616600791,3.3618972332015806,3.704664031620553,3.6569169960474306,3.6543083003952566,3.465375494071146,3.602292490118577,3.8262450592885373,3.5702766798418972,3.5907509881422923,3.2032411067193673,3.7765217391304344,3.5461660079051383,3.8393675889328063,4.084505928853755,3.6523320158102766,3.8999209486166007,3.4875098814229246,3.3236363636363633,3.7323320158102766,4.303952569169961,2.7843478260869565,2.42901185770751,0.43146245059288535,0.28565285506725613,0.6093465981346373,0.27095848396319266,0.37596994172694465,0.5363470511959255,0.47927545188957804,0.30890383539814714,0.640323054570451,0.14427067443640737,0.6229895545938852,0.25810016716399253,0.27365430486337855,0.4804773953662766,0.26890078582699306,0.3429377993719633,0.6467159055757784,0.4274545392054242,0.39328273211579623,0.2907535752784764,0.3779981190145136,0.15207923885703573,0.37460085925416736,0.35812273898982955,3.5540197628458503,0.3832284541236388,0.6190544839702228
17-3029.12,Nanotechnology Engineering Technicians,3.931438961779806,3.820593268682259,3.3988876212207644,3.6686038220193953,3.59469480889903,3.3296491728465485,3.502780946948089,3.424843126069595,3.50281660011409,3.7019038790644605,3.70874928693668,2.973545350827153,3.645821448944666,3.319594980034227,3.5647461494580717,3.634590701654307,3.406980889903023,3.807686822589846,3.2025812892184824,3.3541785510553335,3.7559897318881914,4.088063320022818,2.5464560752994863,2.3762835139760408,0.31987689402105557,0.21972066913894492,0.5211510729386084,0.2585361710521349,0.49550736550071933,0.45418795450159755,0.5377311425462795,0.3209166182884593,0.7299460741796558,0.36089447849607664,0.5711823632695999,0.439812844064238,0.30301947639105514,0.50717165569642,0.3000007484520872,0.30457323521302737,0.3266209049399953,0.2616822133859679,0.48630679958145256,0.3067808854041755,0.3309859428495002,0.2504629064298217,0.2683691433929253,0.19542226873562685,3.4423737877923557,0.3938991363239173,0.6276138433176226
17-3031.01,Surveying Technicians,4.047768957021626,4.0748699698877635,3.702846975088968,3.27443197372023,2.8947440459895977,2.7960580344921984,2.6591842321379686,2.9620859567478783,3.2848343826991515,3.1953189159594855,3.7801806734191077,3.629482617027101,2.766767040788393,2.6047084588009857,3.862441828633999,3.7578702436353684,3.0509170544757733,3.6207226936764303,2.5288803722967423,3.1657541746509716,3.9746783465644673,3.914043252121544,3.0762387079113056,2.895702162606077,0.2609264486722492,0.2169512902369824,0.300969173681652,0.4142846828210976,1.4705800946298933,1.0266392651783978,0.6697739854945992,0.5524223665506656,0.41886937443239336,0.14361893059482816,0.17149879024241538,0.32904591353577367,0.7334479930883413,0.49191048850496116,0.32182508045129615,0.32509888598288617,0.2634901253401331,0.4505916485323554,0.7486184288865846,0.24777877012013044,0.11837058501429325,0.2817573449674692,0.16233712560818542,0.16938475881547096,3.261428962496578,0.44645929055381917,0.6681760924739968
17-3031.02,Mapping Technicians,3.923103567717354,3.93101258515183,3.2275718739175616,3.640226301812724,3.928010622329985,3.3338529038217297,3.6466920678905437,3.5375822653273294,3.5479159450409883,3.579378824616095,3.626659739060155,3.289458492090983,3.5316360697379054,3.3075857291305857,3.6240618866181737,3.674922064426741,3.465246507331717,3.605992379632837,3.4879921487126198,3.580013855213024,4.019628218450525,3.9481006812146404,3.3041219258746106,2.766308740330216,0.18043955387365865,0.1307043089283245,0.5586486360129878,0.4691080887251411,1.2221296181760473,0.5937437164991882,0.46725294166321024,0.863066270942842,0.4026226628343136,0.48125817550819017,0.3330509486492334,0.5566710033862033,0.3077394893074488,0.525873642488872,0.36201887805435545,0.3941222806134959,0.5126474077712558,0.2946194429623664,0.5089194300272616,0.23248474752769593,0.230188569779865,0.4015034356547721,0.28246655666161835,0.48816636536524155,3.5578426278720707,0.46180190810060573,0.6795600842461288
19-1011.00,Animal Scientists,3.382289803220036,3.2323792486583187,1.9382826475849733,1.7833631484794277,2.573881932021467,2.8062611806797855,1.9978533094812168,3.725939177101968,4.0,3.0724508050089447,3.862969588550984,3.4239713774597496,3.0595706618962435,3.862969588550984,3.8808586762075135,4.379427549194991,3.2869409660107336,3.2144901610017893,2.0395348837209304,3.119141323792487,3.3415026833631485,4.516457960644008,3.154919499105546,2.8400715563506265,0.35233393390318135,0.29456875778047303,1.3565666392516667,1.1585246462984953,0.5443625692442101,1.0369733199778546,1.4497270554049688,0.19895148825048564,0.0,0.18339131019165963,0.04973787206262141,0.24421964855463213,0.02623666718936512,0.04973787206262141,0.10494666875746046,0.5899345560210061,0.13609064231105253,0.13869880088709394,1.6894030037026253,0.10494666875746048,0.6408893340715116,0.3390851283758053,0.13091944790243246,0.744011443895789,3.0866905187835423,0.5297293403438931,0.7278250753744976
19-1012.00,Food Scientists and Technologists,3.520009416195857,3.7346986817325796,3.333333333333333,3.554613935969868,3.1357109227871938,3.103460451977401,2.918549905838041,3.4590395480225986,3.0027071563088508,3.2457627118644066,3.8680555555555554,3.5250706214689265,3.0111817325800376,3.2959039548022595,3.64159604519774,3.37888418079096,3.325800376647834,3.364406779661017,3.0156544256120523,3.116878531073446,3.5554378531073443,3.957509416195857,3.5462570621468923,2.904543314500941,0.4519301317380772,0.2822517453654938,0.27212806026365344,0.38366986037076045,0.47481465466412015,0.4253246542739953,0.4120334904472604,0.38144371030036067,0.38058353759473823,0.41241142392032937,0.4056721136744088,0.8617184507564875,0.8185543473875819,0.5236696630917042,0.550042367893964,0.3785159865859108,0.3776111767230219,0.41664272718567463,0.5111132252111107,0.6364688816671454,0.38716911148616295,0.38337581205822785,0.6876554819416514,0.5679242735475828,3.340218926553672,0.4829956314880427,0.6949788712529631
19-1013.00,Soil and Plant Scientists,3.9413933524103015,3.733711204050187,3.1090138674884438,3.2203389830508473,3.345394012766894,3.4275808936825887,3.083397534668721,3.408072859344046,3.5809211974466213,3.204985692273828,3.781476997578692,3.3842449922958395,3.554837112040502,3.1787090028615452,3.8519150341184236,3.4978263262161566,3.2990314769975786,3.510923398635263,3.093302883557121,3.167207792207792,3.3649020471054367,4.0578637464230685,3.195327977107638,2.447639225181598,0.3097944045959152,0.40383163748617956,0.49293107684929516,0.4689914545379929,0.4025841667878378,0.6882949843763089,0.43626106296552675,0.29391705434372817,0.2552762700393321,0.2485377666894118,0.15020334346164363,0.3995093738330563,0.5043737518078164,0.26861476519960004,0.2723422494393946,0.8929280838589885,0.17796956603539277,0.23613012906509467,0.5385719767185175,0.15961722008455995,0.6652176164232801,0.25553220727691744,0.5915864156535571,0.9243783690711144,3.3640160686770857,0.4229012459100796,0.6503085774538727
19-1020.01,Biologists,3.875328896455657,3.850874477635041,3.4146030026311713,3.638678223185265,3.3916189444358458,3.203335396997369,3.3935536294691224,3.5793994737656707,3.317559201362018,3.427294536449466,3.6463395759170405,3.601996594954341,3.651485838105556,3.3875947995666302,3.7947299179693545,3.989243151214982,3.487772790589692,3.582765825723572,3.283392663674354,3.39123200742919,3.8219702832378886,4.317056183253366,3.0328122581643706,2.765361399164216,0.2880672382131298,0.13083385841222134,0.5662737512307303,0.2676241002980966,0.2871333641605326,0.653951497012027,0.235660734974058,0.20070702212632885,0.32257164658806364,0.46448446192495535,0.5625113652639588,0.2335991710145626,0.28428969756294487,0.37899368877654627,0.31424284997784496,0.4032080790913854,0.22661492810038472,0.27158001465629467,0.4200174946312116,0.2373859763536393,0.22286160320296883,0.22879746302514764,0.2666837643196337,0.5294517692513467,3.499574369292679,0.33909498341710514,0.5823186270566185
19-1021.00,Biochemists and Biophysicists,3.645096463022508,3.5223070739549835,3.0825629689174705,3.491592979635584,2.9383373526259375,3.208333333333333,3.463993837084673,3.4028336012861735,3.595391211146838,3.432442390139335,3.5044212218649515,3.527431672025723,3.315380493033226,3.5215032154340835,3.5289389067524115,3.7410570739549835,3.310088424437299,3.505894962486602,3.3569801714898175,3.4251406752411575,3.817088692390139,4.041030278670954,3.4194801714898175,3.0217711682743835,0.21099417611825078,0.3133756527581049,0.25653913054724126,0.2554474758135226,0.3812375759038167,0.4775645319757056,0.29947224594272587,0.17841875259013898,0.3827145575647711,0.15268241897478027,0.31998313232562386,0.14822090905047333,0.24606033218110737,0.192296186216885,0.3427450691507876,0.21784104497407492,0.16767823441048652,0.14700437053196536,0.3880059395853939,0.32155812597682165,0.331520342615975,0.056587885471197794,0.4376483900141185,0.27213453713228997,3.4366559485530552,0.2811231149379473,0.530210444010628
19-1022.00,Microbiologists,3.9107629427792916,3.8331062670299727,3.2424159854677566,3.737420526793824,3.218074477747502,3.5112624886466848,3.549954586739328,3.4979564032697548,3.8434150772025433,3.4970935513169845,3.715168029064487,3.4682107175295185,3.6032243415077203,3.2391916439600363,3.7480018165304267,3.873342415985468,3.288237965485922,3.6321980018165303,3.589736603088102,3.5865122615803813,3.9911444141689376,4.0492279745685735,3.2519981834695733,2.8158038147138966,0.11264301464856076,0.4481569269452838,0.3300174146036837,0.5015334008138914,0.46102662842218417,0.33311566316147245,0.18651453018105082,0.20266385277689095,0.27130314197067973,0.1759225243998314,0.2668271516027458,0.19208662589785028,0.4449192130677998,0.3602146962426198,0.2506090862818955,0.1569710262571966,0.17385575082020224,0.18065039131299182,0.4764160069163448,0.22742707273793702,0.48260777296834434,0.12986543485775048,0.47554096639088733,0.34263852281923546,3.5575840145322433,0.3210720280712523,0.5666321805821236
19-1023.00,Zoologists and Wildlife Biologists,3.6915643771219644,3.5665970227213375,3.0908853486550014,3.4448942282580313,3.4100287281274486,3.3384695743013846,3.2219900757377906,3.7665186732828415,3.7832332201619225,3.1954818490467485,3.4302689997388356,3.2974667014886396,3.5492295638547926,3.259206059023244,3.759075476625751,3.9024549490728653,3.3721598328545315,3.402716113867851,3.1219639592582924,3.4465917994254376,3.7465395664664407,4.118699399320972,3.1922172891094283,2.9065030033951427,0.19188757622905184,0.2236922849846067,0.8136254632196551,0.2687053231032762,0.3812365883624722,0.2424506220176041,0.8140006360989497,0.32587299397097425,0.270327389066178,0.35529690153787125,0.3546309279003053,0.7861544599123635,0.4310447185200762,0.47453329496459407,0.33415960490656965,0.43139642817412255,0.3983212949026621,0.5532806874943261,0.5506771561834363,0.2471475641113873,0.35538434297615057,0.2810919621333556,0.42648944246943354,0.3161473165880023,3.428917471924785,0.40551984821748716,0.6368044034218727
19-1029.01,Bioinformatics Scientists,3.9234355134906065,3.739617177567453,3.3329919480152563,3.8812332250317843,3.4621415454160194,3.2875759288035034,3.5310778358525217,3.695931628761125,3.6533408673541463,3.18194660262749,3.691658426331403,3.6394971041107502,3.045557282101992,3.708398078824693,3.9223054103686965,4.032525780477469,3.6537646560248627,3.557953100720441,3.559612939680746,3.3024085322785703,3.9702641616047467,4.288847294815652,3.2679757027828793,3.028958892498941,0.3041569498957351,0.32322529489351715,0.15644755340316951,0.39583053170581617,0.5493684043186176,0.20779839001811953,0.32104292641791854,0.14666518306375484,0.1652667733418667,0.13393880149961765,0.2818060361738762,0.46399514192550284,0.2323149846760994,0.5593301644602164,0.30066294331159527,0.44433513759642085,0.2301705285940016,0.3290241899179883,0.47280242116891164,0.20429176925055098,0.12593453962675508,0.15366817261275545,0.3218886978133746,0.5364724434295406,3.559623534397514,0.3028122589847859,0.5502837985846811
19-1029.02,Molecular and Cellular Biologists,3.8414380444675595,3.913925367312443,3.116564816018723,3.54238720582499,2.8236900273046417,3.119230269145755,3.2326745546742948,3.617604992848784,3.304836822259784,3.1477701209205566,3.573462488623066,3.2000390066311275,3.2700559095046158,3.177480171629177,3.9000780132622546,3.816798855805487,3.374268625666363,3.485632557534781,3.133467689507216,3.261474450656612,3.9245221687686906,4.294175009751658,3.354180210635808,3.170198933818749,0.4935487836728889,0.4158781163906953,0.565823643536499,0.5879835874269994,0.5863897642731887,0.6870583595362558,0.6606915725406775,0.1577657370911812,0.6414068482917613,0.43853975524298366,0.723507176430629,0.608437132791316,0.5621627715458215,0.49743070676455253,0.49700428464335494,0.2953282522207686,0.26237391249764314,0.48467850703518306,0.7876408031102383,0.1913502639097067,0.47125667910157654,0.20636835787763283,0.5995596289465686,0.42155891244717947,3.4009589130152125,0.5152179300464177,0.7177868277186603
19-1029.03,Geneticists,3.6763135181788757,3.748273815945625,3.058420541590247,3.286573524652066,3.121507174452476,3.035332829862984,3.170137015859316,3.412261301111231,3.4739184378034307,3.1556262811522275,3.651769338655734,3.540214694141763,3.2979016075089005,3.194869996763405,3.796849714100766,3.5529722731686264,3.3491476966231524,3.546633941093969,3.300248138957816,3.409024706009278,3.849444384507498,4.1575682382134,3.2613280828568345,2.754450318265185,0.4728716294008169,0.37986539875446435,0.4771000406439617,0.2814059310759467,0.2962121096960728,0.2814546874765209,0.38479813636744614,0.15477225192887134,0.24313650688736427,0.19897066452021914,0.2776524957218735,0.42150690179724437,0.36188981403237114,0.2383567340971086,0.39097723720484867,0.33203318738528476,0.1944932858780152,0.3258069887757182,0.6851234684734487,0.23088764519822244,0.2441633011738282,0.21396553976581398,0.4288688694897003,0.3197355620208826,3.3777591973244143,0.32963688442610894,0.5741401261243713
19-1031.01,Soil and Water Conservationists,3.8468839364954146,3.765531012720639,3.289739670643921,3.4590523617000297,3.46013706735036,3.221378562271965,3.1906370180455577,3.514717483482891,3.278350261315452,3.215831772014594,3.8738043585445223,3.2012868553397102,3.520338230943694,3.311137954836801,3.724509417217237,3.3102258159944777,3.4534562666403708,3.4079972389310718,3.1202544127798046,3.3314268809782073,3.57666896755744,4.01267133418795,3.0553199881668474,2.799600631101469,0.4436999834723651,0.4119222823682575,0.49252883470372744,0.2552321263382248,0.306177685580947,0.491174946030908,0.45143609948362345,0.31191360966277276,0.407859116445302,0.32244460201193736,0.3801462999553646,0.37941876605244224,0.3826908332381287,0.4929587287250945,0.6045173734691506,0.9404920207949288,0.22364967536280989,0.33602814554015287,0.395878093246724,0.14930226338943353,0.5182565701335263,0.3761090359488067,0.5297273924305688,0.5112711648314724,3.4022384380238644,0.4005074217024814,0.6328565569720214
19-1031.02,Range Managers,3.572463768115942,3.6464442197505895,3.064374789349511,2.883552409841591,3.2142736771149307,3.0548533872598584,3.0267947421638017,3.962251432423323,3.453488372093023,3.2230367374452307,3.5494607347489042,3.48685540950455,3.269632625547691,3.688490057296933,3.802999662959218,3.9108527131782944,3.622851365015167,3.7591001011122342,2.9983990562858103,3.24469160768453,3.2819346140883043,4.318335018537243,3.408746208291203,2.7653353555780247,0.33979450281600015,0.35679810802776163,1.0269478986296743,0.8173297464106065,0.3807382911271259,1.0145593566644617,0.9404684253447851,0.29289590847031083,0.2956121993086745,0.17535572598436752,0.16308278974573584,0.4105114125280342,0.31641182998377043,0.5169234699887733,0.09162564981451397,1.291513496001233,0.7884127662460302,0.28562244599594533,1.0203462741885263,0.124740105433445,0.4436844271368834,0.3815579962897115,0.22932862686041228,0.531509855517762,3.355670711156051,0.48892984752284124,0.6992351875605527
19-1031.03,Park Naturalists,3.925567107750472,3.7932419659735346,3.2142013232514177,3.7258979206049148,3.3532608695652173,3.0659262759924384,3.3488894139886574,3.7959593572778827,3.1545368620037806,3.5574196597353493,3.1708412098298675,3.1275992438563325,3.236531190926276,3.01937618147448,3.5249291115311907,3.6632797731568996,3.060609640831758,3.664815689981096,3.104087901701323,3.273275047258979,3.7709120982986764,3.954040642722117,2.666587901701323,3.016540642722117,0.1967281755532606,0.2986972401292162,0.14935645096233216,0.34830850375749084,0.16561318525519847,0.31831440666306937,0.27980027888604597,0.4402317828472239,0.13065522028580515,0.4047842681201111,0.46431517138303535,0.46386966170075145,0.37151046263771215,0.39506407209808425,0.49140358665724465,0.2802867856211205,0.19770879658002222,0.31575875619994925,1.0857512474717785,0.5198977806817086,0.5737592814982436,0.20624076205327307,0.4812276770558995,0.1438662937167892,3.3637346408317583,0.3718995961378515,0.6098357124159355
19-1032.00,Foresters,3.6906617445993986,3.7219373803664206,3.523174733388023,3.228226688542521,3.3983798195242003,3.318362045392398,3.2615873666940116,3.8623530216024062,3.453479628110473,3.4179997265518183,3.6178219852337983,3.4541290675417007,3.661573694284933,3.4851654361498494,3.7849671862182115,3.860062893081761,3.431501230516817,3.6481405523653265,3.2740976210008204,3.5291222313371615,3.3009297238173367,4.301920973475526,3.0861019961717253,2.7013262236806126,0.31581517598525277,0.33868986154227615,0.5786432708081393,0.42233662840448405,0.23535798480467074,0.6246163490981407,0.6199351204091718,0.31106253821414037,0.31841112161123714,0.25253046704941934,0.2172756910342869,0.5979437109871808,0.2909827436120837,0.7563085110503499,0.3506623792896763,0.6231917379093769,0.7213299311579061,0.5176872725611387,0.4392863404838126,0.2944246602030605,0.2453553018701179,0.3397895146735943,0.5558811550329308,0.5626773496896771,3.464417555373257,0.4158661748282014,0.6448768679586836
19-1041.00,Epidemiologists,3.270935960591133,3.738711001642036,2.7692939244663384,3.2702175697865354,2.8661740558292284,3.0847701149425286,2.784688013136289,3.6834975369458127,2.95638341543514,2.8432881773399017,3.1814449917898195,2.856732348111658,3.2682676518883413,3.0532635467980294,3.658559113300493,3.841235632183908,3.5075944170771756,3.5769704433497536,2.9346264367816093,3.095648604269294,4.147783251231528,4.382081280788177,3.3470853858784895,3.070402298850575,0.6479607003324517,0.5747904567098341,0.8199274160714622,0.3310772925648658,1.2915117989328113,0.5197023691561444,0.798057825488499,0.17014638792496786,1.0122088414983512,0.49499189724938725,0.36167952119412966,0.667590143469199,0.816681892237672,0.20523975977132827,0.32764020627573265,0.41101103478946077,0.24994232482925793,0.42962563295234857,1.1081544581516714,0.1238562706097104,0.32216667879993854,0.18236980620131524,0.6010013572412714,0.6796699530981636,3.2302647783251235,0.5864392413351588,0.7657932105569746
19-1042.00,"Medical Scientists, Except Epidemiologists",3.3400606626224922,3.658189454036398,3.037214185720952,3.5963602426504906,2.917638824078395,3.2378674755016332,3.096593560429305,3.655622958469436,3.2414255716285583,3.126691553896407,3.6283247783481105,3.093793747083528,3.4311712552496503,3.04619692020532,3.7291180587960806,3.752099860009333,3.304479701353243,3.5629958002799818,3.353826411572562,3.062879141390574,3.8404106392907145,4.154806346243584,3.207069528698087,2.8699253383107797,0.2865402669686697,0.3670666239298466,0.5747350297194374,0.3598234297212664,0.655139175198244,0.6280317565856476,0.5217009486659515,0.3475733753385177,0.39313984828682913,0.44241868554228914,0.4775831479021324,0.22708700738973914,0.260544918408457,0.4480524987865952,0.28511574107845294,0.3717583064068867,0.3774274357755525,0.24603152914708473,1.0678190029981827,0.19792442169744293,0.5265611006240898,0.23099299796252504,0.6536341094914718,0.5529009276967475,3.329803429771349,0.46096346364570406,0.6789429016093357
19-2011.00,Astronomers,3.6351796900758324,3.8798219584569735,3.3663039894493902,3.6521595779756018,3.453016815034619,3.0118694362017804,3.0768216287504124,3.572205736894164,3.4831849653808113,3.198153643257501,3.8455324760962744,3.3232772832179363,2.9426310583580615,3.3427299703264097,4.0,3.4589515331355094,3.3397626112759644,3.6030333003626773,2.9310913287174416,3.0435212660731947,3.998681173755358,4.210682492581602,3.3755357731618862,2.86613913616881,0.3254455414008931,0.432886615185482,0.47000866064020036,0.45615837611746124,0.2209214955959226,0.48403320154854473,0.5757008112433742,0.32333891975607587,0.21847755794079177,0.1320176921866937,0.3596709413290816,0.6992339676244028,0.1554625137336969,0.41641351659930675,0.0,0.3188722274564362,0.4278353541312624,0.46177121451917685,1.0140448690082247,0.3019304955088488,0.2901400345186355,0.13381928362688958,0.4494773341142802,0.5002151299981987,3.4104269699967027,0.39796984788385026,0.6308485142122872
19-2012.00,Physicists,3.3594624860022395,3.996640537513998,3.413493840985442,3.769736842105263,2.9844624860022395,2.875979843225084,3.033174692049272,3.1314389697648375,3.743141097424412,3.1084826427771555,3.9949608062709965,3.141797312430011,3.2714165733482643,3.1052631578947367,3.788633818589026,3.403975363941769,3.2399216125419934,3.6209406494960805,3.020996640537514,2.9896416573348263,3.9043952967525195,4.056690929451288,3.455767077267637,3.0347144456886896,0.29701852406862383,0.7061757240901926,0.412449495202828,0.3620824615429952,0.40296407278082985,0.4599829424828421,0.4806323625397988,0.45367844448359707,0.36802406407807897,0.13639780960914116,0.3643363086542212,0.3434853474955765,0.5315262128048314,0.09418282548476455,0.23345983567601186,0.24077926926988436,0.5012282133402889,0.4523386448537775,0.7219835531802034,0.5981569824527964,0.4595747463160654,0.21088188319880016,0.47480716635170395,0.6774063294329793,3.3695828667413212,0.4277873628125435,0.6540545564496463
19-2021.00,Atmospheric and Space Scientists,3.5697396553892595,3.6845679788705823,3.427493397056974,3.4780530750848953,3.2509118349893096,3.2527355049679287,3.482266381587222,3.5737643063765567,3.7291535655892343,3.311218714627091,3.6247641806062134,3.2481448874355427,3.2625455917494657,3.1991573386995347,3.736008049301975,3.5198088290781033,3.266004276191674,3.8244246006791602,3.2624198214061124,3.236762671362093,3.665576657024274,4.150169789963527,3.1264620802414793,2.799710728210288,0.2239440776112006,0.42905250798735006,0.5066595325623627,0.23134451787225688,0.35868832715335525,0.36849176239051035,0.3067538120744307,0.458116870118243,0.35309800069128605,0.2970870696334126,0.2647759945715805,0.22103007635387678,0.3671470352437418,0.3585567040836734,0.30416059558355485,0.2860181246912588,0.40333303431701795,0.3140984457990325,0.524363104343623,0.33908241367889075,0.3850796542607903,0.18434124899805676,0.4425974567120102,0.2594377228870436,3.4167809080618796,0.34398239446138484,0.5865001231554728
19-2031.00,Chemists,3.6954371088229356,3.802745810619826,3.419846557641833,3.677064405410862,3.21613163739148,3.388350494649707,3.0806581869573995,3.2908338380779325,3.29002624671916,3.5359378154653744,3.7969917221885723,3.3259640621845343,3.506561679790026,3.306480920654149,3.7805370482535836,3.464667878053705,3.290732889158086,3.6233595800524934,3.0270543105188774,3.179083383807793,3.6788814859681,4.017363214213608,3.276600040379568,2.798707853825964,0.24322468779717307,0.29914348010813047,0.16195822398219417,0.42534110972232464,0.25739573635623275,0.3336882341088811,0.4285083897255237,0.186614951796636,0.42471780670057063,0.2106759678673861,0.27165357897448206,0.5288423221488127,0.6266983132256863,0.19225963303997612,0.40103346889797,0.274443141259721,0.14271040573639332,0.37303195973913317,0.6884211028448355,0.2645170681531369,0.3566295181571297,0.43650449496822724,0.6587034009045007,0.8092694791569728,3.4155360387643854,0.3902383749869407,0.6246906234184572
19-2032.00,Materials Scientists,3.7823590814196244,3.8295929018789145,3.1465292275574113,3.8639091858037578,3.4603340292275573,3.338204592901879,3.49321503131524,3.4846033402922756,3.7439979123173277,3.409838204592902,4.0611951983298535,3.609211899791232,3.8234603340292272,3.4407620041753653,3.661534446764092,3.75508872651357,3.4575939457202507,3.482515657620042,3.3887004175365343,3.2869258872651357,3.8281576200417535,3.9562891440501042,3.6231732776617953,2.7775313152400836,0.333112597574104,0.4600010868807231,0.44349526062800454,0.4978545512517379,0.16309258153512232,0.1975957326720159,0.22372745063000946,0.32844248357965666,0.34012577035054764,0.17982753123351974,0.33100201617736147,0.8727935333865787,0.8118008653368404,0.2464908598506806,0.13857259328106136,0.3710596998520317,0.2648379478547862,0.22346778420160304,0.1880951795614123,0.3911208212296407,0.48997698141897045,0.22793017526836964,0.592344001290092,0.3652388951571428,3.5673995302713983,0.3842034187506265,0.6198414464608079
19-2041.00,"Environmental Scientists and Specialists, Including Health",3.7583179297597042,3.649029574861368,3.4833641404805915,3.5910021124900977,3.5980327435965145,3.187549511486665,3.3092817533667813,3.721976498547663,3.7639622392395036,3.272511222603644,3.7580868761552684,3.2324729337206235,3.7390414576181676,3.2360377607604964,3.901934248745709,3.7567995775019805,3.4298917348824927,3.459235542645894,3.335786902561394,3.297795088460523,3.8317599683126486,4.213724584103512,2.9857076841827306,2.7590771058885664,0.32678914317733543,0.5262206716893624,0.5706236970821963,0.24806433772989175,0.47969510006332033,0.2847684075697376,0.7045824521703612,0.5408455917370929,0.4294409814101429,0.2598411455698546,0.3101818297907961,0.5323786350609206,0.5494739161582134,0.4257111160813867,0.4218344551433688,0.5230756300183058,0.19217355574631684,0.632390609161859,0.8271814708292493,0.21799223369121876,0.324951497177501,0.24902242269374703,0.7585840185916003,0.41955221137710075,3.486225904409823,0.44929504398255155,0.6702947441107916
19-2041.01,Climate Change Analysts,3.667578659370725,3.9293531366034786,3.664549540746531,3.708325190541333,3.571233144420559,3.5337111588821575,3.530877467265976,3.666796951338675,3.9462575727965605,3.290111393394567,3.6470588235294117,3.504006253664256,3.752198553840141,3.3710181747117454,3.9065858901700214,3.5299003322259135,3.543482509282783,3.8237248387727183,3.7521008403361344,3.5617549345319524,3.7857142857142856,4.329196794997069,3.0791479382450655,2.9250537424272034,0.2672564587824122,0.5153822862775371,0.31775440427817486,0.39367311840589,0.5459811449792273,0.2715330906962728,0.24814273210318072,0.335917295687403,0.5262303757121466,0.16759422249477526,0.2786228718573613,0.43866872616765346,0.3946233664782682,0.5744571028551401,0.4023545154389819,0.6403996969258228,0.19944794639135838,0.3801054923926113,0.6865917365578242,0.17588146192845477,0.27824618219380776,0.16644870018124644,0.46940494137399813,0.5334196033263303,3.6108022278678917,0.3792914911168553,0.6158664555866437
19-2041.02,Environmental Restoration Planners,3.627879467065122,3.751587598057527,3.525775121404557,3.3441663553729297,3.2536421367202086,3.430207944216162,3.2538289129622706,3.4831901382144186,3.3602913709376163,3.331341053418005,3.649296476154899,3.336570788195741,3.4616486116299336,3.158386253268584,3.645062881334827,3.61430706014195,3.5209811978582986,3.564873614742871,3.19611505416511,3.3492715726559577,3.8439173203835137,3.9799526833520105,3.310235338064998,2.637716349147055,0.36784557182469413,0.4060568121186361,0.7312339123234038,0.2563316142135751,0.5243065580252688,0.34684429743906847,0.6257090973635175,0.2733601878544324,0.3639642532924923,0.2967782912283262,0.33398624394101295,0.6079721279425863,0.47343889582642507,0.3395010192805828,0.6407205507713766,0.7342256404918054,0.22088963617991242,0.4821256190659897,0.396556317979075,0.15289730278919653,0.5218964464077617,0.33693156294604326,0.8791773944977035,0.4082070374602611,3.414251027269331,0.43214974723770316,0.6573809757193336
19-2041.03,Industrial Ecologists,3.8847079322933955,3.485956687686691,3.5545760039827416,3.6137363093262533,3.128173747095918,2.953099070693661,3.513918851642881,3.5351393959508797,3.6025970793229343,3.0665034848987722,3.640246432127448,3.3110064719548626,3.394955194158646,3.108571191503485,3.8363757052771326,3.8565798207766346,3.4997925655492867,3.861599734483903,3.211002323265848,3.3790242283438436,3.7784185197477598,4.335525224029207,3.3974236641221376,2.97218304015931,0.39032332159987326,0.5900730724685507,0.523453794671453,0.3426948601054629,0.531763699317423,0.3626308288839688,0.569426453089687,0.45032927861058764,0.5538822362609684,0.4362510335922365,0.24995942317429318,0.5188211493109184,0.618072790889881,0.5222626614601469,0.43388714659861477,0.6558121656332901,0.17364333566328188,0.5375786887752365,0.5401735058027671,0.19396094630976796,0.32810045278678995,0.24577102350911845,0.6319907488193655,0.4213916249762204,3.443338242615334,0.451066645281974,0.6716149531405432
